,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2857419,4102844,"[14651646, 10855206, 19892384, 8039617, 14913093, 12292579]",2857022,"[14651649, 12853320, 2857453, 2857460, 2857438, 24152575]"
1,6542947,4728233,"[6542963, 6542970, 6542979, 12044223, 8039617, 14930754]",6542946,"[6542967, 6542974, 6542983, 6542960, 6542990, 6542953]"
2,7925232,15504376,"[8039617, 10017183, 10398171, 7924478, 10133525, 10015769, 10004243, 10398171, 10398171, 4850409, 10053304, 12873722, 17077342, 12873722, 10398171]",7925238,"[7925266, 7925245, 7925251, 6821050, 12833584, 12863127, 10261451, 12921506, 10017442, 12921511, 12863106, 7925258, 7925231, 10100500, 10053064]"
3,7954765,15290305,"[8257688, 8039617, 19766418]",7954764,"[7954771, 7954778, 24842165]"
4,7954904,15290305,"[7954906, 7954913, 10498094, 8039617, 14912028, 4034528, 14912035, 10227539, 19766401, 19766406]",7954903,"[7954910, 7954917, 7954924, 10130619, 14912031, 12922530, 14912038, 14912025, 24842149, 24842150]"
5,8039232,8039617,"[4386719, 8039261, 8039275, 12070159]",8039246,"[8039226, 8039265, 8039279, 13463729]"
6,8039614,8039617,"[4386719, 5357465, 13421376, 16667257, 11014982, 11014994, 10152437, 3546835, 16614723]",8039621,"[8039599, 13431807, 19043164, 19043163, 11014985, 11014997, 11015023, 11014789, 18934911]"
7,8039796,8039617,"[4386719, 8039805, 8039811, 18418512, 18540554, 16696121]",8039802,"[8039785, 8039809, 8039815, 8039824, 18936001, 18935996]"
8,8161619,11466247,"[8039617, 8548270, 12948194, 16690920, 8196192, 11982072, 14913093]",8161625,"[8161632, 8161618, 12948197, 12559649, 12559632, 21106172, 8161639]"
9,8234534,8234536,"[8234543, 8039617, 16224318]",8234540,"[8234547, 8234495, 13626643]"
10,8234550,8234536,"[8234559, 12990250, 8039617, 14913093]",8234556,"[8234563, 8234570, 8234489, 8234595]"
11,8448013,16504350,"[8039617, 8234099, 8095967]",8448012,"[8448019, 12148812, 8448026]"
12,9006627,8039617,"[4728120, 4386719, 14088451, 8234099, 12140925, 10649843]",9006633,"[9006626, 9006640, 9006647, 17729721, 18934914, 10648370]"
13,9740160,7694722,"[9740162, 9740169, 8039617]",7499101,"[9740165, 9740172, 9740180]"
14,10017010,15504376,"[16232840, 10398171, 8039617, 12873722, 10498233, 12873722]",10017009,"[10017034, 10017015, 10017040, 10017028, 12862779, 10017022]"
15,10017122,15504376,"[10017073, 10053304, 8039617, 10398171, 14046245, 17435371]",10017092,"[10017153, 10017141, 10017135, 10017147, 13959736, 10017159]"
16,10017204,15504376,"[10498233, 8039617, 19806227, 10398171]",10017201,"[12716393, 10017215, 10017209, 10017223]"
17,10017691,15504376,"[10053304, 10398171, 15565587, 10053304, 10133525, 10053304, 8039617, 13182472, 10398171, 14046245, 8039617]",10017513,"[10017696, 10017702, 10017710, 13124931, 10017724, 10017718, 10017730, 13183227, 12862925, 12891192, 10130439]"
18,10053128,15504376,"[10398171, 10398171, 15565587, 12862906, 8039617, 8039617, 15565587, 12873722, 15565587]",10017511,"[10053134, 10053141, 10053147, 12862909, 10053154, 13124904, 13124910, 10053117, 10123457]"
19,10053276,15504376,"[10227539, 14046279, 10053304, 8039617, 10398171, 14046279, 10004243, 14046279, 12873722]",10017677,"[10118190, 10053281, 10053287, 10130471, 10261246, 10260986, 13009855, 10260998, 12862999]"
20,10102823,15504376,"[4103317, 18144322, 8039617, 10133525, 10133525, 14046245]",10016901,"[10102835, 10102828, 10133534, 12852220, 10133578, 12824342]"
21,10103025,14046486,"[16232840, 10498233, 8039617, 12873722]",10103037,"[10103020, 10103030, 10103114, 10105391]"
22,10130603,8039617,[20806506],10053154,[10130608]
23,10136746,14493979,"[8039617, 19806174, 14046279, 15182610, 15182616, 15182621, 10133525]",10136763,"[10136751, 10136757, 10136723, 15182613, 15182619, 15182624, 17497889]"
24,10215890,15504376,"[7924478, 10398171, 7924478, 10398171, 8039617, 10398171, 4850409]",10017499,"[13095554, 10215895, 10215901, 10090862, 10254256, 12898439, 10258872]"
25,10945736,8234536,"[10944416, 10945748, 8039617]",10945745,"[10839937, 10945751, 8234458]"
26,11006017,8039617,"[13596555, 11006019, 11006031, 12140925, 11006743]",11006016,"[11006053, 11006022, 11006034, 11006028, 18934915]"
27,11007174,6307933,"[14242929, 8039617, 11007184, 11007232, 11007197, 11007260]",11007180,"[62132753, 11007152, 11007187, 11007235, 11007200, 11007263]"
28,11011718,17904627,"[11011727, 11011734, 8039617, 12140925]",11011723,"[11011730, 11011737, 11011338, 17666378]"
29,11012002,8039617,"[10648535, 12147878, 14242929, 10648535]",11011316,"[11012045, 11012016, 11012034, 13160968]"
30,11013049,4523143,"[11013059, 11013066, 11013076, 11013111, 8039617]",11013055,"[11013062, 11013069, 11013079, 11013114, 11013035]"
31,11014052,8039617,"[11014071, 11014071, 11014090, 11014097, 11014122, 11014162, 5357465, 10152437]",11013877,"[11014111, 11014074, 11014093, 11014100, 11014125, 11014165, 11014067, 11014117]"
32,11015800,7894254,"[8039617, 16667249, 12039793]",11015828,"[11015309, 11015819, 17665122]"
33,11017698,16504350,"[8039617, 12948008, 11017718, 11017737, 12953420, 8454900, 14913093]",11017703,"[11017692, 11017715, 11017721, 11017740, 12953423, 12953430, 11017709]"
34,11018076,16504350,"[16696138, 8039617, 11018085, 9544992]",11018094,"[17359319, 11018006, 11018088, 11018081]"
35,11018201,16504350,"[8039617, 9544992, 14913093]",11018206,"[11018030, 11466398, 11018212]"
36,11465708,8234536,"[8196192, 8039617, 11465722, 14913093]",11465713,"[14545161, 11465719, 11465725, 8161662]"
37,11466415,16504350,"[8039617, 11466423, 11466441, 11466464, 11466470, 14938436, 8095967, 14938436]",11466420,"[11466450, 11466426, 11466444, 11466467, 11466473, 11466479, 11466432, 11466438]"
38,11982070,11982072,"[12910765, 8039617, 11982078]",11982075,"[12911616, 11982065, 11982081]"
39,11983009,16233306,"[8039617, 11983033, 11983039, 16232415, 14046279]",11983014,"[11983008, 11983036, 11983042, 11983029, 10095424]"
40,12008553,17904627,"[12140925, 20252741, 12008556, 8039617]",12008546,"[17923109, 12008565, 12008559, 12008571]"
41,12014764,8039617,"[12014766, 12014782, 20281692, 13623868, 13623874, 13548370, 16763565, 7894254, 18034290, 12140925, 16632424]",12014757,"[12014769, 12014785, 12014778, 13623871, 13623877, 13623883, 8406015, 13623639, 13623776, 18965482, 18965483]"
42,12016665,8039617,"[12016680, 12016687, 12016693, 13528724, 8026224, 12016472, 18540554]",12015848,"[12016683, 12016690, 12016696, 12016677, 12016671, 13528601, 13620188]"
43,12016705,8039617,"[12016714, 12016736, 12016752, 5357465, 8215466, 18418512]",12015848,"[12016717, 12016739, 12016755, 12016723, 18934990, 12016761]"
44,12051216,8039617,"[10474936, 4386719, 14087339, 16143614, 14085813]",12014494,"[12051215, 12051221, 12051227, 17705349, 17705350]"
45,12069855,8039617,"[16043553, 16043565, 13528724, 12140925, 10474936, 12069864, 12069876, 5357465]",12015812,"[17359798, 17359800, 12069885, 12069861, 12069854, 12069867, 12069879, 12069873]"
46,12069889,8039617,"[16632484, 5357465, 10474936, 12069891, 12069927, 20233364, 13602296, 3546835]",12016814,"[18965591, 12069900, 12069918, 12069894, 12069930, 12069912, 12069906, 13420745]"
47,12069980,8039617,"[16043565, 10474936]",12015889,"[12069991, 12069977]"
48,12084895,8039617,"[13546942, 12084897, 12084913, 12140925, 10474936, 13546942, 15336044]",12014442,"[12084909, 12084900, 12084916, 13617590, 12084921, 17359931, 15336047]"
49,12108650,16120026,"[8039617, 12108665, 12108677, 16043627, 16614828]",12108624,"[12014612, 12108668, 12108680, 17702338, 18935034]"
50,12140622,8039617,"[12085365, 12140637, 12084913, 13617493]",12014498,"[12140610, 12140640, 12140634, 12140628]"
51,12140920,8039617,"[12085365, 12140925, 12070159, 6888315]",12014414,"[12140917, 12140928, 13463583, 13591899]"
52,12149576,16310379,"[12149590, 8039617, 12149655, 8234099]",9548555,"[12149593, 12149599, 12149581, 12149556]"
53,12628759,4123911,"[12628761, 14651397, 18967626, 8039617]",12628756,"[12628764, 12628772, 12628784, 12628778]"
54,12628807,4123911,"[14651239, 14651262, 8039617, 20149424]",12628803,"[12628820, 12628826, 12628812, 23868839]"
55,12733862,12704772,"[12733883, 14086309, 14085813, 12733889, 14047554, 8039617]",12733840,"[12733886, 12733880, 12733874, 12733892, 12733868, 17358682]"
56,12949211,4113612,"[20680688, 20680688, 4729046, 8039617, 4155977, 8039617, 8039617]",12949216,"[12949234, 12949222, 12949210, 19645031, 19645036, 12949228, 19645028]"
57,12952706,16504350,"[20152606, 12952708, 12952800, 12952810, 16696138, 19128350, 8039617, 19128350]",12952704,"[12952745, 12952711, 12952803, 12952813, 12952719, 12952726, 12952755, 12952738]"
58,13004356,14046486,"[14046245, 10017177, 10017183, 8039617]",13004363,"[10097474, 12832169, 10253322, 10105059]"
59,13160015,16043398,"[13160023, 5357465, 15872253, 8039617, 13528724, 13160219, 17583956, 17583961, 17583966, 18319649]",13160020,"[13160026, 13160014, 13160032, 12015970, 13529043, 13160222, 21748077, 21748078, 21748079, 12080620]"
60,13428610,8039617,"[13428619, 5357465, 16615158, 10474936, 12016472]",12016886,"[13428622, 13428607, 18935683, 18935825, 12069950]"
61,13434471,13157960,"[15693936, 11505368, 13434485, 8039617]",13434476,"[13434494, 13434470, 13434488, 13434482]"
62,13462204,8039617,"[12070159, 12140925, 13462227, 17904627]",12016591,"[13462167, 13462214, 13462230, 13462220]"
63,13471034,8234536,"[12070159, 8039617, 15200674, 15233041]",13471039,"[13470925, 13471045, 15200677, 15200683]"
64,13528722,8039617,"[20234257, 13528724, 16043415, 5357465, 16143411, 12016472, 12016170]",12015947,"[19324367, 13528727, 17359495, 13159961, 17705040, 12016167, 12016173]"
